id,Scholar,Activist,Monumental Memorialization,Mention of Scholarly Work,Social/Political Advocacy,Coalition Building,Out of the Mouth of Academics,Out of the Mouth of Activists,Collective Synecdoche,file_content
88,1,0,1,1,0,0,1,0,0,"User: W. E. B. Du Bois, the remarkable scholar, polemicist and spokesman for American blacks, left a heritage of papers that also covered the years from the eighteen‐nineties to the nine‐teen‐sixties. As with Mr. Russell, there has been a growing scholarly interest in his life and influence, and the availability of his papers is certain to increase this interest enormously. Yet the University of Massachusetts outbid all rivals for this magnificent collection when it agreed to. pay his widow for all of them the sum of $150,000. When a commercial transaction occurs, as in the sale of the Russell and Du Bois papers, the amount paid establishes a basis for figuring taxes. Even here one would look for the intrusion of sentiment—Mr. Russell was Mr. Eaton's friend and McMaster was Mr. Eaton's alma mater—since a political patron might feign an offer to purchase the papers of a public figure like Mr. Nixon. While there would be a need for sophisticated examination, it would be pertinent in such cases to know the number and amounts of serious competitive bids.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable because Du Bois is described as a ""remarkable scholar"" and the passage discusses the scholarly interest in his life and influence.
   - Activist: Not applicable because there is no mention of Du Bois's activism or political activities.

2. **General Themes**:
    - Monumental Memorialization: Applicable because the University of Massachusetts' acquisition of Du Bois's papers for a significant sum indicates a form of memorialization through the preservation and valuation of his work.
    - Mention of Scholarly Work: Applicable because the passage discusses the scholarly interest in Du Bois's papers and their importance for understanding his influence.
    - Social/Political Advocacy: Not applicable because the passage does not mention or imply any form of social or political activism or advocacy by Du Bois.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no mention of Du Bois building coalitions or establishing his reputation through organizational or institutional sponsorship.
    - Out of the Mouth of Academics: Applicable because the passage discusses the scholarly interest in Du Bois's life and influence, which implies engagement with his work by academics.
    - Out of the Mouth of Activists: Not applicable because there is no mention of an activist organization or member engaging with Du Bois's work or using his name.
    - Collective Synecdoche: Not applicable because Du Bois is not mentioned alongside other representative people to symbolize a broader culture, era, or ideology.

**Codes Applied**:
- Scholar
- Monumental Memorialization
- Mention of Scholarly Work
- Out of the Mouth of Academics
"
63,1,0,0,1,0,0,0,0,0,"User: “Black Reconstruction in America, 1860-1880” by W. E. B. Du Bois
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable because the passage directly references a scholarly work authored by Du Bois.
   - Activist: Not applicable because the passage does not mention any of Du Bois's activist work or roles.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because the passage does not mention any cultural object named after Du Bois.
    - Mention of Scholarly Work: Applicable because the passage names a specific scholarly work by Du Bois.
    - Social/Political Advocacy: Not applicable because the passage does not discuss Du Bois's involvement in social or political advocacy.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no mention of Du Bois building coalitions or establishing his reputation through organizational support.
    - Out of the Mouth of Academics: Not applicable because there is no mention of an academic engaging with Du Bois's work.
    - Out of the Mouth of Activists: Not applicable because there is no mention of an activist engaging with Du Bois's work.
    - Collective Synecdoche: Not applicable because Du Bois is not mentioned alongside other figures to represent a facet of culture, era, or ideology.

**Codes Applied**:
- Scholar
- Mention of Scholarly Work
"
77,0,0,0,0,0,0,0,0,1,"User: It was “Leave It to Beaver,” but black, to hear Mr. Walcott describe his childhood in the Addisleigh Park section of southeast Queens, a destination for ambitious émigrés from Harlem and Brooklyn that was already dotted with celebrities like John Coltrane, Ella Fitzgerald, and W. E. B. Du Bois.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [Du Bois is mentioned as a celebrity among others, not specifically as a scholar].
   - Activist: Not applicable [Du Bois is mentioned as a celebrity among others, not specifically as an activist].

2. **General Themes**:
    - Monumental Memorialization: Not applicable [The passage does not mention any cultural object named after Du Bois].
    - Mention of Scholarly Work: Not applicable [The passage does not mention Du Bois's scholarly work].
    - Social/Political Advocacy: Not applicable [The passage does not discuss social or political advocacy related to Du Bois].

3. **Canonization Processes**:
    - Coalition Building: Not applicable [The passage does not describe Du Bois as building coalitions].
    - Out of the Mouth of Academics: Not applicable [No academic is engaging with Du Bois' work or concepts].
    - Out of the Mouth of Activists: Not applicable [No activist is engaging with Du Bois' work or concepts].
    - Collective Synecdoche: Applicable [Du Bois is listed alongside other famous individuals, representing a facet of culture or era].

**Codes Applied**:
- Collective Synecdoche
"
118,0,1,0,0,1,0,0,1,0,"User: Sara Lee, Dr. Lee's wife, remembers discussing with Du Bois on Aug. 27, 1963, plans for a march to be held here to coincide with the Aug. 28 march on Washington led by the Rev. Martin Luther King Jr. That evening, Du Bois died, and in Washington, many people learned of his death as they marched.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable. The passage does not describe Du Bois as a scholar or intellectual, nor does it mention his ideas on social theory.
   - Activist: Applicable because the passage mentions Du Bois's involvement in planning a march, which is a form of political or social activism.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because the passage does not mention any cultural object named after Du Bois.
    - Mention of Scholarly Work: Not applicable because the passage does not mention academic works or major theoretical concepts by Du Bois.
    - Social/Political Advocacy: Applicable because the passage implies Du Bois's involvement in social/political activism by discussing plans for a march.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because the passage does not describe Du Bois as building a coalition through organizational and institutional sponsorship.
    - Out of the Mouth of Academics: Not applicable because the passage does not feature a member of an academic organization engaging with Du Bois' work.
    - Out of the Mouth of Activists: Applicable because the passage involves a discussion of Du Bois's work in the context of activism, specifically planning a march.
    - Collective Synecdoche: Not applicable because Du Bois is not mentioned alongside other representative people to symbolize a culture, era, or ideology.

**Codes Applied**:
- Activist
- Social/Political Advocacy
- Out of the Mouth of Activists
"
49,0,1,0,0,1,0,0,0,1,"User: Sowell considers West Indians and educated blacks whose genealogy can be traced to freedmen as a group “atypical of the black population” and that they have dissimilar interest from that of poor blacks. As an example he selects the radical W.E.B. Du Bois as the “free person of color,” but his contemporary, the conservatively‐oriented ex‐slave Booker T. Washington, who wielded far more power than Du Bois, is conveniently ignored since he does not fit the Sowell thesis.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable because the passage does not describe Du Bois as a scholar or intellectual in connection to his ideas or social theory.
   - Activist: Applicable because Du Bois is described as ""radical,"" which implies political or social activism.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because there is no mention of any cultural object named after Du Bois.
    - Mention of Scholarly Work: Not applicable because the passage does not mention or quote any academic works or major theoretical concepts by Du Bois.
    - Social/Political Advocacy: Applicable because the term ""radical"" in reference to Du Bois implies advocacy for social or political change.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no mention of Du Bois establishing his reputation through organizational and institutional sponsorship.
    - Out of the Mouth of Academics: Not applicable because there is no specific member of an academic organization engaging with Du Bois' work or representing him as a concept.
    - Out of the Mouth of Activists: Not applicable because there is no specific member of an activist organization engaging with Du Bois' work or representing him as a concept.
    - Collective Synecdoche: Applicable because Du Bois is mentioned alongside Booker T. Washington, representing different facets of Black leadership and ideology.

**Codes Applied**:
- Activist
- Social/Political Advocacy
- Collective Synecdoche
"
61,0,0,1,0,0,0,1,0,0,"User: Now, among other efforts, 30 notable scholars, including Stanley Fish, chairman of the English department at Duke University, and Henry Louis Gates Jr., a professor of English at Harvard University and director of the W. E. B. Du Bois Institute for African-American Research, are organizing a group called Teachers for a Democratic Culture to lead the counteroffensive. They condemn the storm over political correctness, or P.C. -- a grab-bag term used to indict multiculturalism, militant feminism, radical literary theory and everything academic conservatives love to hate -- as an attempt to derail affirmative action and legitimate efforts to revise curriculum.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [Du Bois is not described as a scholar or intellectual in this passage; the focus is on contemporary scholars and their activities].
   - Activist: Not applicable [Du Bois's activism is not mentioned or implied in this passage].

2. **General Themes**:
    - Monumental Memorialization: Applicable [The W. E. B. Du Bois Institute for African-American Research is an example of an enduring cultural object named after Du Bois].
    - Mention of Scholarly Work: Not applicable [Du Bois's scholarly work is not mentioned or quoted in this passage].
    - Social/Political Advocacy: Not applicable [The passage does not mention or imply Du Bois's own social or political advocacy].

3. **Canonization Processes**:
    - Coalition Building: Not applicable [The passage does not describe Du Bois as building a coalition].
    - Out of the Mouth of Academics: Applicable [Henry Louis Gates Jr., a professor at Harvard University, is mentioned in relation to the W. E. B. Du Bois Institute, engaging with Du Bois' work or as representing a concept].
    - Out of the Mouth of Activists: Not applicable [There is no mention of a specific activist or activist organization engaging with Du Bois' work].
    - Collective Synecdoche: Not applicable [Du Bois is not listed alongside other representative people to symbolize a facet of culture, era, or ideology].

**Codes Applied**:
- Monumental Memorialization
- Out of the Mouth of Academics
"
75,0,1,0,0,1,1,0,1,0,"User: The Defender, a tabloid, helped nurture the careers of writers like Langston Hughes and W. E. B. Du Bois, a founder of the National Association for the Advancement of Colored People. And long before white politicians began to oppose the South's Jim Crow laws, The Defender published editorials decrying the treatment of black sharecroppers and promising a better life in Chicago's factories.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable. The passage does not describe Du Bois as a scholar or intellectual, nor does it invoke his ideas on social theory.
   - Activist: Applicable because Du Bois is mentioned as a founder of the NAACP, which implies his role in political and social activism.

2. **General Themes**:
    - Monumental Memorialization: Not applicable. The passage does not mention any cultural object named after Du Bois.
    - Mention of Scholarly Work: Not applicable. The passage does not mention any academic works or major theoretical concepts by Du Bois.
    - Social/Political Advocacy: Applicable because the passage implies Du Bois's involvement in social and political advocacy through his association with The Defender and its editorial stance.

3. **Canonization Processes**:
    - Coalition Building: Applicable because Du Bois is described as a founder of the NAACP, which indicates his role in organizational and institutional sponsorship.
    - Out of the Mouth of Academics: Not applicable. There is no mention of a member of an academic organization engaging with Du Bois' work.
    - Out of the Mouth of Activists: Applicable because Du Bois is mentioned in the context of The Defender, which was known for its activism, and his role as a founder of the NAACP.
    - Collective Synecdoche: Not applicable. Du Bois is not listed alongside other representative people to symbolize a broader cultural or ideological facet.

**Codes Applied**:
- Activist
- Social/Political Advocacy
- Coalition Building
- Out of the Mouth of Activists
"
74,1,0,0,1,0,0,0,0,0,"User: “I learned that Haynes had been a protégé of W. E. B. Du Bois, who used to visit our house,” Bruce Haynes said. “He was the first African-American to earn a Ph.D. from Columbia University.
                                        He was also the first prominent black labor economist and one of the first black urban sociologists in the country. I learned that he was the first scholar to examine the Great Migration in sociological terms and
                                        to predict the flood of southern Negro migrants to the urban North, and that he founded the Social Sciences Department at Fisk University.”
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable (Du Bois is described as a scholar with a Ph.D. and as a pioneer in labor economics and urban sociology).
   - Activist: Not applicable (The passage focuses on Du Bois's academic achievements and does not mention his activism).

2. **General Themes**:
    - Monumental Memorialization: Not applicable (The passage does not mention any cultural objects named after Du Bois).
    - Mention of Scholarly Work: Applicable (The passage specifically mentions Du Bois's scholarly examination of the Great Migration and his academic role at Fisk University).
    - Social/Political Advocacy: Not applicable (While Du Bois's work had implications for social issues, this passage does not directly address his advocacy or activism).

3. **Canonization Processes**:
    - Coalition Building: Not applicable (The passage does not describe Du Bois as building coalitions through organizational or institutional sponsorship).
    - Out of the Mouth of Academics: Not applicable (The passage does not feature a specific academic engaging with Du Bois's work).
    - Out of the Mouth of Activists: Not applicable (The passage does not feature a specific activist engaging with Du Bois's work).
    - Collective Synecdoche: Not applicable (Du Bois is not mentioned alongside other figures to represent a facet of culture, era, or ideology).

**Codes Applied**:
- Scholar
- Mention of Scholarly Work
"
60,1,0,0,1,1,0,0,0,0,"User: Early in this century, the black historian and sociologist W. E. B. Du Bois complained, that “sociologists gleefully count . . . bastards,” reminding them that “to be a poor man is hard, but to be a poor race in a land of dollars is the very bottom of hardships.” That is still true.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable because Du Bois is referenced as a historian and sociologist, indicating his scholarly background.
   - Activist: Not applicable as there is no mention of Du Bois's activism or leadership roles.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because there is no mention of any cultural object named after Du Bois.
    - Mention of Scholarly Work: Applicable because the passage quotes Du Bois's work, indicating a specific scholarly contribution.
    - Social/Political Advocacy: Applicable because the quote addresses social issues and economic hardship, which are related to advocacy.

3. **Canonization Processes**:
    - Coalition Building: Not applicable as there is no mention of Du Bois building coalitions or organizational sponsorship.
    - Out of the Mouth of Academics: Not applicable because there is no specific academic engaging with Du Bois's work or using him to represent a concept.
    - Out of the Mouth of Activists: Not applicable as there is no specific activist or activist organization engaging with Du Bois's work or using him to represent a concept.
    - Collective Synecdoche: Not applicable because Du Bois is not mentioned alongside other figures to represent a facet of culture, era, or ideology.

**Codes Applied**:
- Scholar
- Mention of Scholarly Work
- Social/Political Advocacy
"
48,1,0,0,1,0,0,1,0,0,"User: Professor Stuckey once said in an interview that while growing up he was most inspired by two books, Du Bois’s “The Souls of Black Folk"" (1903) and “Folk Songs of North America” (1960), by the ethnomusicologist Alan Lomax.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable because Du Bois's book ""The Souls of Black Folk"" is mentioned as an inspirational scholarly work.
   - Activist: Not applicable because the passage does not discuss Du Bois's activism or leadership.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because the passage does not mention any cultural object named after Du Bois.
    - Mention of Scholarly Work: Applicable because it explicitly mentions Du Bois's book ""The Souls of Black Folk.""
    - Social/Political Advocacy: Not applicable because the passage does not discuss Du Bois's or others' social or political advocacy.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because the passage does not describe Du Bois as building coalitions.
    - Out of the Mouth of Academics: Applicable because Professor Stuckey, a member of an academic organization, is engaging with Du Bois's work.
    - Out of the Mouth of Activists: Not applicable because there is no mention of an activist engaging with Du Bois's work.
    - Collective Synecdoche: Not applicable because Du Bois is not listed alongside other representative people to symbolize a broader concept.

**Codes Applied**:
- Scholar
- Mention of Scholarly Work
- Out of the Mouth of Academics
"
119,1,0,0,0,1,0,1,0,0,"User: But she invoked her role model, W. E. B. Du Bois. ''Like him, I went to Harvard because it was a great opportunity for me as a black female scholar, and I accepted the reality of racial and sex discrimination,'' she wrote. ''In its role as nurturer of scholars, Harvard never let me down!''
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable because Du Bois is directly referred to as a role model for a black female scholar, indicating his scholarly influence.
   - Activist: Not applicable because there is no mention of Du Bois's activism or political actions.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because there is no mention of any cultural object named after Du Bois.
    - Mention of Scholarly Work: Not applicable because Du Bois's scholarly work is not explicitly mentioned or quoted.
    - Social/Political Advocacy: Applicable because the individual is identifying with Du Bois's experience of discrimination, which is a form of social advocacy.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no mention of Du Bois building coalitions or establishing his reputation through organizational sponsorship.
    - Out of the Mouth of Academics: Applicable because the individual, presumably an academic, is engaging with Du Bois's work and identifying with him as a scholar.
    - Out of the Mouth of Activists: Not applicable because there is no mention of an activist or activist organization engaging with Du Bois's work.
    - Collective Synecdoche: Not applicable because Du Bois is not listed alongside other representative people to symbolize a broader concept or group.

**Codes Applied**:
- Scholar
- Social/Political Advocacy
- Out of the Mouth of Academics
"
109,0,0,0,0,0,0,0,0,1,"User: In Lynchburg, Ota Benga had his teeth capped and became known as Otto Bingo. He spent a lot of time in the woods, hunting with bow and arrow, and gathering plants and herbs. He did odd jobs and worked in a tobacco factory. He became friendly with the poet Anne Spencer, who lived in Lynchburg, and through her met both W. E. B. Du Bois and Booker T. Washington. 
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable because the passage does not describe Du Bois as a scholar or intellectual, nor does it mention his ideas on social theory.
   - Activist: Not applicable because the passage does not explicitly call Du Bois an ""activist"" or ""leader,"" nor does it mention his political or social activism.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because the passage does not mention any cultural object named after Du Bois.
    - Mention of Scholarly Work: Not applicable because the passage does not mention academic works or major theoretical concepts by Du Bois.
    - Social/Political Advocacy: Not applicable because the passage does not mention or imply any form of social or political activism, advocacy, critique, or discourse by Du Bois.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because the passage does not describe Du Bois as building coalitions through organizational and institutional sponsorship.
    - Out of the Mouth of Academics: Not applicable because the passage does not mention a specific member of an academic organization engaging with Du Bois' work or concepts.
    - Out of the Mouth of Activists: Not applicable because the passage does not mention a specific member of an activist organization engaging with Du Bois' work or concepts.
    - Collective Synecdoche: Applicable because Du Bois is mentioned alongside another famous intellectual and activist, Booker T. Washington, representing a facet of a culture or era.

**Codes Applied**:
- Collective Synecdoche
"
64,0,1,0,0,1,0,0,0,1,"User: In April, Chavis, who is 46, completed his first year as executive director of the Baltimore-based N.A.A.C.P., and it is fair to say that in that short time Chavis has not punked out. He has placed himself at the epicenter of a vigorous, heated debate over what direction the once-vital civil rights movement should take. In the simplest of terms, the debate has pitted longtime integrationists against a growing black nationalist sentiment. It is what one historian calls ""a timeless conundrum"" that ripens with each new generation of black leaders. W. E .B. Du Bois debated Booker T. Washington on just that subject; the Rev. Martin Luther King Jr. tangled with Malcolm X.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [Du Bois is mentioned in a historical context but not specifically as a scholar or intellectual.]
   - Activist: Applicable [Du Bois is referenced in the context of debating civil rights strategies, which implies his role as an activist.]

2. **General Themes**:
    - Monumental Memorialization: Not applicable [No cultural object named after Du Bois is mentioned.]
    - Mention of Scholarly Work: Not applicable [The passage does not mention or quote any academic works or major theoretical concepts by Du Bois.]
    - Social/Political Advocacy: Applicable [The passage implies Du Bois's role in social/political advocacy through his debates on civil rights movement directions.]

3. **Canonization Processes**:
    - Coalition Building: Not applicable [The passage does not describe Du Bois as building coalitions.]
    - Out of the Mouth of Academics: Not applicable [No specific member of an academic organization is engaging with Du Bois' work.]
    - Out of the Mouth of Activists: Not applicable [No specific member of an activist organization is engaging with Du Bois' work.]
    - Collective Synecdoche: Applicable [Du Bois is listed alongside other famous civil rights figures like Booker T. Washington, Martin Luther King Jr., and Malcolm X, representing a facet of civil rights activism.]

**Codes Applied**:
- Activist
- Social/Political Advocacy
- Collective Synecdoche
"
70,1,0,1,1,0,0,1,0,0,"User: Whether you accept his notion of the field in general, it's hard not to be stunned by how much is now going on in the department and the Du Bois Institute. Mr. Gates and Mr. Appiah, as co-editors, are hard at work on a breathtakingly ambitious revival of Du Bois' greatest dream, an Encyclopedia Africana of the entire African experience, both on the continent and around the world. There are already parts of a pilot version on CD-ROM with plans to eventually do the work on line, on disk and in print. In 1994, Harvard became home to the Image of the Black in Western Art photo archive, started in 1960 by Jean and Dominique de Menil of Houston, which documents 5,000 years of the representation of blacks in Western art in various media.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable because the passage references the Du Bois Institute and an academic project (Encyclopedia Africana) that revives Du Bois' scholarly dream.
   - Activist: Not applicable because the passage does not mention Du Bois' activism or leadership roles.

2. **General Themes**:
    - Monumental Memorialization: Applicable because the Du Bois Institute is an enduring cultural object named after Du Bois.
    - Mention of Scholarly Work: Applicable because the passage mentions the revival of Du Bois' scholarly project, the Encyclopedia Africana.
    - Social/Political Advocacy: Not applicable because the passage does not discuss Du Bois' involvement in social or political advocacy.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because the passage does not describe Du Bois as building coalitions.
    - Out of the Mouth of Academics: Applicable because members of an academic organization (Mr. Gates and Mr. Appiah) are engaging with Du Bois' work.
    - Out of the Mouth of Activists: Not applicable because the passage does not mention activists engaging with Du Bois' work.
    - Collective Synecdoche: Not applicable because Du Bois is not mentioned alongside other figures to represent a culture, era, or ideology.

**Codes Applied**:
- Scholar
- Monumental Memorialization
- Mention of Scholarly Work
- Out of the Mouth of Academics
"
58,0,1,0,0,1,0,0,0,0,"User: Victory would anoint New York a world capital, but the fruits were ephemeral and, for some, illusory. In 1919, W. E. B. Du Bois hailed returning blacks from the 369th Infantry Regiment as “soldiers of democracy” who should “return fighting” for that ideal at home. It would be a long time coming.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [Du Bois is not described as a scholar or intellectual in this context].
   - Activist: Applicable [Du Bois is quoted giving a call to action to soldiers, which implies his role as a leader and activist].

2. **General Themes**:
    - Monumental Memorialization: Not applicable [No cultural object is named after Du Bois in this passage].
    - Mention of Scholarly Work: Not applicable [No academic works or major theoretical concepts by Du Bois are mentioned].
    - Social/Political Advocacy: Applicable [Du Bois's call to action for returning soldiers to fight for democracy implies social and political advocacy].

3. **Canonization Processes**:
    - Coalition Building: Not applicable [There is no mention of Du Bois building a coalition or establishing his reputation through organizational sponsorship].
    - Out of the Mouth of Academics: Not applicable [No specific member of an academic organization is engaging with Du Bois’ work].
    - Out of the Mouth of Activists: Not applicable [No specific member of an activist organization is engaging with Du Bois’ work, and the passage does not mention an activist organization naming itself after Du Bois].
    - Collective Synecdoche: Not applicable [Du Bois is not mentioned alongside other famous intellectuals, activists, or public figures].

**Codes Applied**:
- Activist
- Social/Political Advocacy
"
59,0,0,1,0,0,0,1,0,0,"User: Mr. Morgan said Dr. Jeffries called The Crimson a ""Jewish newspaper"" and made derogatory comments about Henry Louis Gates Jr., director of Harvard's W. E. B. Du Bois Institute for African-American Research.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [Du Bois is not described as a scholar or intellectual in this context, but rather the institute named after him is mentioned].
   - Activist: Not applicable [Du Bois's activism is not mentioned or implied in this passage].

2. **General Themes**:
    - Monumental Memorialization: Applicable [The W. E. B. Du Bois Institute for African-American Research is an enduring cultural object named after Du Bois].
    - Mention of Scholarly Work: Not applicable [No specific academic works or major theoretical concepts by Du Bois are mentioned or quoted].
    - Social/Political Advocacy: Not applicable [No mention or implication of social or political activism, advocacy, or discourse by Du Bois].

3. **Canonization Processes**:
    - Coalition Building: Not applicable [No description of Du Bois as an agent establishing his reputation through organizational and institutional sponsorship].
    - Out of the Mouth of Academics: Applicable [The director of an academic organization, the W. E. B. Du Bois Institute, is mentioned in the context of Du Bois's legacy].
    - Out of the Mouth of Activists: Not applicable [No specific member of an activist organization is engaging with Du Bois' work or representing a concept].
    - Collective Synecdoche: Not applicable [Du Bois is not listed alongside other representative people to symbolize a facet of culture, era, or ideology].

**Codes Applied**:
- Monumental Memorialization
- Out of the Mouth of Academics
"
71,1,0,0,1,0,0,0,0,1,"User: He was the author or co-author of 10 books, among them ''Children of Bondage,'' ''Deep South,'' ''Father of the Man'' and ''Social-Class Influences Upon Learning.'' His latest work, ''Leadership, Love & Aggression,'' published last September by Harcourt Brace Jovanovich, is a psychological study of four black leaders: Frederick Douglass, W. E. B. Du Bois, Richard Wright and the Rev. Dr. Martin Luther King Jr.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Applicable because Du Bois is referenced as an author of scholarly books.
   - Activist: Not applicable because the passage does not mention Du Bois's activism or leadership roles.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because the passage does not mention any cultural objects named after Du Bois.
    - Mention of Scholarly Work: Applicable because the passage mentions books authored by Du Bois, indicating his scholarly work.
    - Social/Political Advocacy: Not applicable because the passage does not discuss Du Bois's involvement in social or political advocacy.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no mention of Du Bois building coalitions or establishing his reputation through organizational sponsorship.
    - Out of the Mouth of Academics: Not applicable because there is no specific academic engaging with Du Bois's work in the passage.
    - Out of the Mouth of Activists: Not applicable because there is no specific activist or activist organization engaging with Du Bois's work in the passage.
    - Collective Synecdoche: Applicable because Du Bois is listed alongside other black leaders, representing a facet of black leadership and scholarship.

**Codes Applied**:
- Scholar
- Mention of Scholarly Work
- Collective Synecdoche
"
65,0,0,0,0,0,0,0,0,0,"User: 'Should Frederick Douglass have checked white and black?'' Mr. Gelobter said. ''Should W. E. B. Du Bois have checked white and black? He practically looked white.''
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [The passage does not describe Du Bois as a scholar or intellectual, nor does it invoke his ideas on social theory.]
   - Activist: Not applicable [The passage does not call Du Bois an ""activist"" or ""leader,"" nor does it reference his political or social activism.]

2. **General Themes**:
    - Monumental Memorialization: Not applicable [The passage does not mention any cultural object named after Du Bois.]
    - Mention of Scholarly Work: Not applicable [The passage does not mention academic works or major theoretical concepts by Du Bois.]
    - Social/Political Advocacy: Not applicable [The passage does not mention or imply any form of social or political activism, advocacy, critique, or discourse related to Du Bois.]

3. **Canonization Processes**:
    - Coalition Building: Not applicable [The passage does not describe Du Bois as building coalitions or establishing his reputation through organizational and institutional sponsorship.]
    - Out of the Mouth of Academics: Not applicable [The passage does not feature a member of an academic organization engaging with Du Bois' work or representing him as a concept.]
    - Out of the Mouth of Activists: Not applicable [The passage does not feature a member of an activist organization engaging with Du Bois' work or representing him as a concept.]
    - Collective Synecdoche: Not applicable [Du Bois is not listed alongside other representative people to symbolize a facet of culture, era, or ideology.]

**Codes Applied**:
- None
"
108,0,0,1,0,0,0,1,0,0,"User: David Turnley, The Detroit Free Press, photographic correspondent based in Paris; will also take classes at the W. E. B. Du Bois Institute for Afro-American Research and the Kennedy School of Government; Russian, film making and drama.
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable [Du Bois is not described as a scholar or intellectual in this context].
   - Activist: Not applicable [Du Bois is not mentioned as an activist or leader, nor is his activism discussed].

2. **General Themes**:
    - Monumental Memorialization: Applicable [The W. E. B. Du Bois Institute for Afro-American Research is an enduring cultural object named after Du Bois].
    - Mention of Scholarly Work: Not applicable [No specific academic works or major theoretical concepts by Du Bois are mentioned].
    - Social/Political Advocacy: Not applicable [There is no mention or implication of social or political activism, advocacy, or discourse].

3. **Canonization Processes**:
    - Coalition Building: Not applicable [There is no description of Du Bois as an agent establishing his reputation through organizational and institutional sponsorship].
    - Out of the Mouth of Academics: Applicable [The W. E. B. Du Bois Institute for Afro-American Research is an academic organization named after Du Bois].
    - Out of the Mouth of Activists: Not applicable [There is no mention of a specific member of an activist organization engaging with Du Bois’ work or Du Bois as representing a concept].
    - Collective Synecdoche: Not applicable [Du Bois is not mentioned alongside other famous intellectuals, activists, or public figures].

**Codes Applied**:
- Monumental Memorialization
- Out of the Mouth of Academics
"
73,0,1,0,0,1,0,0,1,1,"User:  During every service, I watched as my father, in high Baptist style, ""picture painted"" the stories of Moses and Job, Ruth and Esther. I listened as he moaned and hummed and sang the tales of W. E. B. Du Bois and Frederick Douglass, the Scottsboro Boys and Emmett Till. I clapped for joy as he brought the worshipers to their feet with promises of survival now and salvation later. In that place, at that time, we knew what glory was. 
Assistant: 1. **Characterization of Du Bois**:
   - Scholar: Not applicable because Du Bois is not described as a scholar or intellectual in this context.
   - Activist: Applicable because Du Bois is grouped with other historical figures known for their activism and struggle for Black rights, implying his role as an activist.

2. **General Themes**:
    - Monumental Memorialization: Not applicable because there is no mention of a cultural object named after Du Bois.
    - Mention of Scholarly Work: Not applicable because there is no mention or quotation of Du Bois's academic works or concepts.
    - Social/Political Advocacy: Applicable because Du Bois is mentioned alongside other figures known for their roles in social and political advocacy for Black rights.

3. **Canonization Processes**:
    - Coalition Building: Not applicable because there is no mention of Du Bois building coalitions or establishing his reputation through organizational sponsorship.
    - Out of the Mouth of Academics: Not applicable because there is no mention of an academic engaging with Du Bois' work or ideas.
    - Out of the Mouth of Activists: Applicable because the passage suggests that a member of the Black church (the father) is engaging with Du Bois' work or legacy in the context of activism.
    - Collective Synecdoche: Applicable because Du Bois is listed alongside other famous figures representing a facet of Black history and struggle for civil rights.

**Codes Applied**:
- Activist
- Social/Political Advocacy
- Out of the Mouth of Activists
- Collective Synecdoche
"
